Highly correlated feature pairs (above threshold):
office_sqm_2000 and office_count_1000: Correlation = 0.834393176918238
office_sqm_2000 and office_sqm_1000: Correlation = 0.8654453697381594
office_sqm_2000 and office_count_1500: Correlation = 0.8545637492994846
office_sqm_2000 and office_sqm_1500: Correlation = 0.9464869877953359
office_sqm_2000 and office_count_2000: Correlation = 0.8551662737120228
trc_count_2000 and shopping_centers_raion: Correlation = 0.823905920643129
trc_count_2000 and trc_count_1000: Correlation = 0.8258122506371712
trc_count_2000 and trc_count_1500: Correlation = 0.9334776844953917
trc_sqm_2000 and trc_sqm_1500: Correlation = 0.8295976299334946
cafe_count_2000 and culture_objects_top_25_raion: Correlation = 0.9008517636641283
cafe_count_2000 and office_raion: Correlation = 0.9243658377572606
cafe_count_2000 and office_count_500: Correlation = 0.8258813494210864
cafe_count_2000 and cafe_count_500: Correlation = 0.9587632372456025
cafe_count_2000 and cafe_count_500_na_price: Correlation = 0.9051878937976289
cafe_count_2000 and cafe_count_500_price_500: Correlation = 0.9296564830706214
cafe_count_2000 and cafe_count_500_price_1000: Correlation = 0.8216950954050207
cafe_count_2000 and cafe_count_500_price_1500: Correlation = 0.9065136741893384
cafe_count_2000 and cafe_count_500_price_2500: Correlation = 0.9484546253416046
cafe_count_2000 and cafe_count_500_price_4000: Correlation = 0.8791109299018603
cafe_count_2000 and big_church_count_500: Correlation = 0.9046417623834173
cafe_count_2000 and church_count_500: Correlation = 0.9150881600943384
cafe_count_2000 and office_count_1000: Correlation = 0.9278006277308761
cafe_count_2000 and cafe_count_1000: Correlation = 0.9889224124228071
cafe_count_2000 and cafe_count_1000_na_price: Correlation = 0.944666941078445
cafe_count_2000 and cafe_count_1000_price_500: Correlation = 0.9805685962909151
cafe_count_2000 and cafe_count_1000_price_1000: Correlation = 0.9636838381612187
cafe_count_2000 and cafe_count_1000_price_1500: Correlation = 0.9827355547037162
cafe_count_2000 and cafe_count_1000_price_2500: Correlation = 0.9791737880825735
cafe_count_2000 and cafe_count_1000_price_4000: Correlation = 0.9515893113942848
cafe_count_2000 and big_church_count_1000: Correlation = 0.933881576027517
cafe_count_2000 and church_count_1000: Correlation = 0.9503829968527642
cafe_count_2000 and leisure_count_1000: Correlation = 0.9192664239295713
cafe_count_2000 and office_count_1500: Correlation = 0.9616328813988311
cafe_count_2000 and cafe_count_1500: Correlation = 0.9966789680193493
cafe_count_2000 and cafe_count_1500_na_price: Correlation = 0.9723186362578197
cafe_count_2000 and cafe_count_1500_price_500: Correlation = 0.991429028823183
cafe_count_2000 and cafe_count_1500_price_1000: Correlation = 0.9902174702876716
cafe_count_2000 and cafe_count_1500_price_1500: Correlation = 0.9934658986222009
cafe_count_2000 and cafe_count_1500_price_2500: Correlation = 0.9904395630651983
cafe_count_2000 and cafe_count_1500_price_4000: Correlation = 0.9705031304788116
cafe_count_2000 and cafe_count_1500_price_high: Correlation = 0.9079338413106739
cafe_count_2000 and big_church_count_1500: Correlation = 0.9603135263168431
cafe_count_2000 and church_count_1500: Correlation = 0.9652419764632673
cafe_count_2000 and leisure_count_1500: Correlation = 0.944733932751204
cafe_count_2000 and office_count_2000: Correlation = 0.9750834752073592
cafe_sum_2000_max_price_avg and cafe_sum_2000_min_price_avg: Correlation = 0.9819846309761553
cafe_avg_price_2000 and cafe_sum_2000_min_price_avg: Correlation = 0.9934303019811086
cafe_avg_price_2000 and cafe_sum_2000_max_price_avg: Correlation = 0.997157732586107
cafe_count_2000_na_price and culture_objects_top_25_raion: Correlation = 0.8838595007146596
cafe_count_2000_na_price and office_raion: Correlation = 0.9175871194471759
cafe_count_2000_na_price and office_count_500: Correlation = 0.8198380739147199
cafe_count_2000_na_price and cafe_count_500: Correlation = 0.947440151164714
cafe_count_2000_na_price and cafe_count_500_na_price: Correlation = 0.9058029479211773
cafe_count_2000_na_price and cafe_count_500_price_500: Correlation = 0.9177813256332149
cafe_count_2000_na_price and cafe_count_500_price_1000: Correlation = 0.8092209620432996
cafe_count_2000_na_price and cafe_count_500_price_1500: Correlation = 0.8961401977100585
cafe_count_2000_na_price and cafe_count_500_price_2500: Correlation = 0.9342188056655291
cafe_count_2000_na_price and cafe_count_500_price_4000: Correlation = 0.8700589891034824
cafe_count_2000_na_price and big_church_count_500: Correlation = 0.8963704210250965
cafe_count_2000_na_price and church_count_500: Correlation = 0.9031707253654979
cafe_count_2000_na_price and office_count_1000: Correlation = 0.9194811495461437
cafe_count_2000_na_price and cafe_count_1000: Correlation = 0.975632777264258
cafe_count_2000_na_price and cafe_count_1000_na_price: Correlation = 0.953680054659919
cafe_count_2000_na_price and cafe_count_1000_price_500: Correlation = 0.9671941671888248
cafe_count_2000_na_price and cafe_count_1000_price_1000: Correlation = 0.9471403863295778
cafe_count_2000_na_price and cafe_count_1000_price_1500: Correlation = 0.9692113381447583
cafe_count_2000_na_price and cafe_count_1000_price_2500: Correlation = 0.9625759170771887
cafe_count_2000_na_price and cafe_count_1000_price_4000: Correlation = 0.938661442443864
cafe_count_2000_na_price and big_church_count_1000: Correlation = 0.9332945370108823
cafe_count_2000_na_price and church_count_1000: Correlation = 0.9406870292529362
cafe_count_2000_na_price and leisure_count_1000: Correlation = 0.9045905053933869
cafe_count_2000_na_price and office_count_1500: Correlation = 0.9539900718774444
cafe_count_2000_na_price and cafe_count_1500: Correlation = 0.9835249328482348
cafe_count_2000_na_price and cafe_count_1500_na_price: Correlation = 0.9852389902913937
cafe_count_2000_na_price and cafe_count_1500_price_500: Correlation = 0.9776051557382803
cafe_count_2000_na_price and cafe_count_1500_price_1000: Correlation = 0.9728324944103489
cafe_count_2000_na_price and cafe_count_1500_price_1500: Correlation = 0.9800006549939185
cafe_count_2000_na_price and cafe_count_1500_price_2500: Correlation = 0.9749672732361744
cafe_count_2000_na_price and cafe_count_1500_price_4000: Correlation = 0.9584363000749963
cafe_count_2000_na_price and cafe_count_1500_price_high: Correlation = 0.8915360806489698
cafe_count_2000_na_price and big_church_count_1500: Correlation = 0.9574319393504862
cafe_count_2000_na_price and church_count_1500: Correlation = 0.9572689446006039
cafe_count_2000_na_price and leisure_count_1500: Correlation = 0.9320618990229844
cafe_count_2000_na_price and office_count_2000: Correlation = 0.966494390230358
cafe_count_2000_na_price and cafe_count_2000: Correlation = 0.9873125829589509
cafe_count_2000_price_500 and culture_objects_top_25_raion: Correlation = 0.8973303721268359
cafe_count_2000_price_500 and office_raion: Correlation = 0.9180735270675272
cafe_count_2000_price_500 and office_count_500: Correlation = 0.8279383007707779
cafe_count_2000_price_500 and cafe_count_500: Correlation = 0.9555286721155827
cafe_count_2000_price_500 and cafe_count_500_na_price: Correlation = 0.8990162148463667
cafe_count_2000_price_500 and cafe_count_500_price_500: Correlation = 0.9326818929124638
cafe_count_2000_price_500 and cafe_count_500_price_1000: Correlation = 0.8212056473870603
cafe_count_2000_price_500 and cafe_count_500_price_1500: Correlation = 0.9011632045356333
cafe_count_2000_price_500 and cafe_count_500_price_2500: Correlation = 0.9411444616878836
cafe_count_2000_price_500 and cafe_count_500_price_4000: Correlation = 0.8695852127330422
cafe_count_2000_price_500 and big_church_count_500: Correlation = 0.8994099006596092
cafe_count_2000_price_500 and church_count_500: Correlation = 0.9114879171673141
cafe_count_2000_price_500 and office_count_1000: Correlation = 0.9290703310720264
cafe_count_2000_price_500 and cafe_count_1000: Correlation = 0.985584402730055
cafe_count_2000_price_500 and cafe_count_1000_na_price: Correlation = 0.9386962042608725
cafe_count_2000_price_500 and cafe_count_1000_price_500: Correlation = 0.9814098689129355
cafe_count_2000_price_500 and cafe_count_1000_price_1000: Correlation = 0.9622822977732742
cafe_count_2000_price_500 and cafe_count_1000_price_1500: Correlation = 0.9771814358603834
cafe_count_2000_price_500 and cafe_count_1000_price_2500: Correlation = 0.9730394734596414
cafe_count_2000_price_500 and cafe_count_1000_price_4000: Correlation = 0.9433343791331015
cafe_count_2000_price_500 and big_church_count_1000: Correlation = 0.9283663661877235
cafe_count_2000_price_500 and church_count_1000: Correlation = 0.946953202981166
cafe_count_2000_price_500 and leisure_count_1000: Correlation = 0.9147150268577152
cafe_count_2000_price_500 and office_count_1500: Correlation = 0.9614415640508844
cafe_count_2000_price_500 and cafe_count_1500: Correlation = 0.9934806048965141
cafe_count_2000_price_500 and cafe_count_1500_na_price: Correlation = 0.9677048791917301
cafe_count_2000_price_500 and cafe_count_1500_price_500: Correlation = 0.9940679495694547
cafe_count_2000_price_500 and cafe_count_1500_price_1000: Correlation = 0.9883579143792881
cafe_count_2000_price_500 and cafe_count_1500_price_1500: Correlation = 0.9872533294063741
cafe_count_2000_price_500 and cafe_count_1500_price_2500: Correlation = 0.9838505743405243
cafe_count_2000_price_500 and cafe_count_1500_price_4000: Correlation = 0.9613434146968634
cafe_count_2000_price_500 and cafe_count_1500_price_high: Correlation = 0.8991789936100478
cafe_count_2000_price_500 and big_church_count_1500: Correlation = 0.9546247778791453
cafe_count_2000_price_500 and church_count_1500: Correlation = 0.9622541026277213
cafe_count_2000_price_500 and leisure_count_1500: Correlation = 0.9398660249732357
cafe_count_2000_price_500 and office_count_2000: Correlation = 0.9740697737253261
cafe_count_2000_price_500 and cafe_count_2000: Correlation = 0.996745160861949
cafe_count_2000_price_500 and cafe_count_2000_na_price: Correlation = 0.9829957538092386
cafe_count_2000_price_1000 and culture_objects_top_25_raion: Correlation = 0.8922558492794945
cafe_count_2000_price_1000 and office_raion: Correlation = 0.9203880569145374
cafe_count_2000_price_1000 and office_count_500: Correlation = 0.8252793004368618
cafe_count_2000_price_1000 and cafe_count_500: Correlation = 0.9549523163564214
cafe_count_2000_price_1000 and cafe_count_500_na_price: Correlation = 0.8975898814276401
cafe_count_2000_price_1000 and cafe_count_500_price_500: Correlation = 0.925966820868097
cafe_count_2000_price_1000 and cafe_count_500_price_1000: Correlation = 0.8272502391147459
cafe_count_2000_price_1000 and cafe_count_500_price_1500: Correlation = 0.9034424430829562
cafe_count_2000_price_1000 and cafe_count_500_price_2500: Correlation = 0.940680199122148
cafe_count_2000_price_1000 and cafe_count_500_price_4000: Correlation = 0.8669006202834286
cafe_count_2000_price_1000 and big_church_count_500: Correlation = 0.89952813867973
cafe_count_2000_price_1000 and church_count_500: Correlation = 0.9103917777895514
cafe_count_2000_price_1000 and office_count_1000: Correlation = 0.9273946863115368
cafe_count_2000_price_1000 and cafe_count_1000: Correlation = 0.984634873885116
cafe_count_2000_price_1000 and cafe_count_1000_na_price: Correlation = 0.9356450086871351
cafe_count_2000_price_1000 and cafe_count_1000_price_500: Correlation = 0.9760129140920828
cafe_count_2000_price_1000 and cafe_count_1000_price_1000: Correlation = 0.9669678132653108
cafe_count_2000_price_1000 and cafe_count_1000_price_1500: Correlation = 0.9789871140042642
cafe_count_2000_price_1000 and cafe_count_1000_price_2500: Correlation = 0.9718556542028808
cafe_count_2000_price_1000 and cafe_count_1000_price_4000: Correlation = 0.94028184181738
cafe_count_2000_price_1000 and big_church_count_1000: Correlation = 0.9297083487028722
cafe_count_2000_price_1000 and church_count_1000: Correlation = 0.9459747643414944
cafe_count_2000_price_1000 and leisure_count_1000: Correlation = 0.9142920212362252
cafe_count_2000_price_1000 and office_count_1500: Correlation = 0.9607940656067836
cafe_count_2000_price_1000 and cafe_count_1500: Correlation = 0.9929619935640659
cafe_count_2000_price_1000 and cafe_count_1500_na_price: Correlation = 0.9640226153529107
cafe_count_2000_price_1000 and cafe_count_1500_price_500: Correlation = 0.9881154266387004
cafe_count_2000_price_1000 and cafe_count_1500_price_1000: Correlation = 0.993078906501484
cafe_count_2000_price_1000 and cafe_count_1500_price_1500: Correlation = 0.9894293032417375
cafe_count_2000_price_1000 and cafe_count_1500_price_2500: Correlation = 0.9829797272940443
cafe_count_2000_price_1000 and cafe_count_1500_price_4000: Correlation = 0.9581520346101543
cafe_count_2000_price_1000 and cafe_count_1500_price_high: Correlation = 0.8946771450783724
cafe_count_2000_price_1000 and big_church_count_1500: Correlation = 0.955602695200259
cafe_count_2000_price_1000 and church_count_1500: Correlation = 0.9618291750254859
cafe_count_2000_price_1000 and leisure_count_1500: Correlation = 0.9397421976264575
cafe_count_2000_price_1000 and office_count_2000: Correlation = 0.9741976375775688
cafe_count_2000_price_1000 and cafe_count_2000: Correlation = 0.9968843480799705
cafe_count_2000_price_1000 and cafe_count_2000_na_price: Correlation = 0.9801150750390573
cafe_count_2000_price_1000 and cafe_count_2000_price_500: Correlation = 0.9943348825683377
cafe_count_2000_price_1500 and culture_objects_top_25_raion: Correlation = 0.8960718221765762
cafe_count_2000_price_1500 and office_raion: Correlation = 0.9237936034781089
cafe_count_2000_price_1500 and office_count_500: Correlation = 0.8198834801555261
cafe_count_2000_price_1500 and cafe_count_500: Correlation = 0.9577666512617882
cafe_count_2000_price_1500 and cafe_count_500_na_price: Correlation = 0.9071377766019622
cafe_count_2000_price_1500 and cafe_count_500_price_500: Correlation = 0.9256405723520637
cafe_count_2000_price_1500 and cafe_count_500_price_1000: Correlation = 0.8179767383923431
cafe_count_2000_price_1500 and cafe_count_500_price_1500: Correlation = 0.9109613555404437
